Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,ai-description
BGSER-1016,bgser-1016,Elegant - Silver Earrings. set with 1.20ct diamonds (0 pcs) and 28.20ct colour stones (0 pcs). Total weight: 12.94g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1016,,Title,Default Title,,,,,,,,560.0,,,TRUE,,,,,,shopify,1,DENY,12.94,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1016.jpg,1,BGSER-1016,,FALSE,BGSER-1016 | BG Jewels,Elegant - Silver Earrings. set with 1.20ct diamonds (0 pcs) and 28.20ct colour stones (0 pcs). Total weight: 12.94g.,-,Apparel & Accessories > Jewelry,,,BGSER-1016,,,New,FALSE,,,,,,"The image shows a pair of earrings with a modern design style. They feature a central, blue-green stone, possibly aquamarine, encircled by smaller, sparkling stones that resemble diamonds. The metal setting appears to be silver, enhancing the luminosity of the stones. The earrings’ contemporary design is suitable for both casual and formal wear."
BGSER-1017,bgser-1017,Elegant - Silver Earrings. set with 1.31ct diamonds (0 pcs). Total weight: 6.21g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1017,,Title,Default Title,,,,,,,,460.0,,,TRUE,,,,,,shopify,1,DENY,6.21,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1017.jpg,1,BGSER-1017,,FALSE,BGSER-1017 | BG Jewels,Elegant - Silver Earrings. set with 1.31ct diamonds (0 pcs). Total weight: 6.21g.,-,Apparel & Accessories > Jewelry,,,BGSER-1017,,,New,FALSE,,,,,,"The image depicts a pair of stud earrings featuring a central coin-like design, possibly with an embossed figure or symbol. The earrings are bordered by two concentric circles of small, clear stones, possibly diamonds or cubic zirconia, enhancing their sparkle. The metal appears to be gold-toned, offering a classic and elegant look. The overall style is modern with a touch of traditional design elements."
BGSER-1018,bgser-1018,Elegant - Silver Earrings. set with 1.15ct diamonds (0 pcs) and 15.25ct colour stones (0 pcs). Total weight: 8.41g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1018,,Title,Default Title,,,,,,,,550.0,,,TRUE,,,,,,shopify,1,DENY,8.41,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1018.jpg,1,BGSER-1018,,FALSE,BGSER-1018 | BG Jewels,Elegant - Silver Earrings. set with 1.15ct diamonds (0 pcs) and 15.25ct colour stones (0 pcs). Total weight: 8.41g.,-,Apparel & Accessories > Jewelry,,,BGSER-1018,,,New,FALSE,,,,,,"The image features a pair of earrings with a modern design. They are set in a gold-colored metal, each showcasing a large rectangular green stone, likely emerald or green jade, at the center. Surrounding each central stone is a halo of small, sparkling diamonds, adding a touch of elegance and sophistication. The overall design is sleek and contemporary, suitable for both formal and casual wear."
BGSER-1019,bgser-1019,Elegant - Silver Earrings. set with 1.65ct diamonds (0 pcs). Total weight: 6.85g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1019,,Title,Default Title,,,,,,,,690.0,,,TRUE,,,,,,shopify,1,DENY,6.85,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1019.jpg,1,BGSER-1019,,FALSE,BGSER-1019 | BG Jewels,Elegant - Silver Earrings. set with 1.65ct diamonds (0 pcs). Total weight: 6.85g.,-,Apparel & Accessories > Jewelry,,,BGSER-1019,,,New,FALSE,,,,,,"These are gold-toned earrings featuring a rectangular design. Each earring is centered with a clear stone, likely simulating a diamond, set in an intricate layered pattern reminiscent of traditional designs. The outer metalwork is detailed with small, decorative accents, adding texture and depth to the overall aesthetic. This style combines traditional elegance with a touch of vintage charm."
BGSER-1020,bgser-1020,Elegant - Silver Earrings. set with 1.29ct diamonds (0 pcs) and 10.06ct colour stones (0 pcs). Total weight: 9.29g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1020,,Title,Default Title,,,,,,,,493.33,,,TRUE,,,,,,shopify,1,DENY,9.29,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1020.jpg,1,BGSER-1020,,FALSE,BGSER-1020 | BG Jewels,Elegant - Silver Earrings. set with 1.29ct diamonds (0 pcs) and 10.06ct colour stones (0 pcs). Total weight: 9.29g.,-,Apparel & Accessories > Jewelry,,,BGSER-1020,,,New,FALSE,,,,,,"This image features a pair of elegant earrings. They are crafted in a silver metal color, showcasing an oval-shaped pink gemstone at the center, likely rose quartz, surrounded by a border of sparkling clear stones reminiscent of diamonds. The design incorporates a small round pink gem near the attachment point, adding an extra touch of sophistication. The style appears to be modern with a hint of vintage charm."
BGSNL-1000E,bgsnl-1000e,Elegant - Silver Necklace. set with 3.86ct diamonds (0 pcs) and 234.10ct colour stones (0 pcs). Total weight: 72.74g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"NECKLACE, SS",TRUE,Active,BGSNL-1000E,,Title,Default Title,,,,,,,,2290.0,,,TRUE,,,,,,shopify,1,DENY,72.74,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSNL-1000E.jpg,1,BGSNL-1000E,,FALSE,BGSNL-1000E | BG Jewels,Elegant - Silver Necklace. set with 3.86ct diamonds (0 pcs) and 234.10ct colour stones (0 pcs). Total weight: 72.74g.,-,Apparel & Accessories > Jewelry,,,BGSNL-1000E,,,New,FALSE,,,,,,"This piece is a necklace featuring a striking design with a silver-toned metal. It showcases large, blue gems that appear to be the focal point, possibly imitating sapphires or aquamarines, surrounded by intricate settings of smaller clear stones resembling diamonds. The overall design is modern with a geometric flair, emphasizing symmetry and bold color contrast. The necklace is elegant and likely designed for formal occasions."
BGSNL-1002E,bgsnl-1002e,Elegant - Silver Necklace. set with 2.18ct diamonds (0 pcs) and 133.32ct colour stones (0 pcs). Total weight: 45.63g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"NECKLACE, SS",TRUE,Active,BGSNL-1002E,,Title,Default Title,,,,,,,,1186.67,,,TRUE,,,,,,shopify,1,DENY,45.63,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSNL-1002E.jpg,1,BGSNL-1002E,,FALSE,BGSNL-1002E | BG Jewels,Elegant - Silver Necklace. set with 2.18ct diamonds (0 pcs) and 133.32ct colour stones (0 pcs). Total weight: 45.63g.,-,Apparel & Accessories > Jewelry,,,BGSNL-1002E,,,New,FALSE,,,,,,"This piece is a necklace featuring a striking design with a silver-toned metal. It showcases large, blue gems that appear to be the focal point, possibly imitating sapphires or aquamarines, surrounded by intricate settings of smaller clear stones resembling diamonds. The overall design is modern with a geometric flair, emphasizing symmetry and bold color contrast. The necklace is elegant and likely designed for formal occasions."
BGSNL-1004E,bgsnl-1004e,Elegant - Silver Necklace. set with 6.95ct diamonds (0 pcs) and 141.85ct colour stones (0 pcs). Total weight: 72.18g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"NECKLACE, SS",TRUE,Active,BGSNL-1004E,,Title,Default Title,,,,,,,,4326.67,,,TRUE,,,,,,shopify,1,DENY,72.18,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSNL-1004E.jpg,1,BGSNL-1004E,,FALSE,BGSNL-1004E | BG Jewels,Elegant - Silver Necklace. set with 6.95ct diamonds (0 pcs) and 141.85ct colour stones (0 pcs). Total weight: 72.18g.,-,Apparel & Accessories > Jewelry,,,BGSNL-1004E,,,New,FALSE,,,,,,"This piece is a necklace featuring a striking design with a silver-toned metal. It showcases large, blue gems that appear to be the focal point, possibly imitating sapphires or aquamarines, surrounded by intricate settings of smaller clear stones resembling diamonds. The overall design is modern with a geometric flair, emphasizing symmetry and bold color contrast. The necklace is elegant and likely designed for formal occasions."
BGSNL-1006E,bgsnl-1006e,Elegant - Silver Necklace. set with 3.30ct diamonds (0 pcs) and 111.45ct colour stones (0 pcs). Total weight: 47.61g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"NECKLACE, SS",TRUE,Active,BGSNL-1006E,,Title,Default Title,,,,,,,,1755.0,,,TRUE,,,,,,shopify,1,DENY,47.61,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSNL-1006E.jpg,1,BGSNL-1006E,,FALSE,BGSNL-1006E | BG Jewels,Elegant - Silver Necklace. set with 3.30ct diamonds (0 pcs) and 111.45ct colour stones (0 pcs). Total weight: 47.61g.,-,Apparel & Accessories > Jewelry,,,BGSNL-1006E,,,New,FALSE,,,,,,"This piece is a necklace featuring a striking design with a silver-toned metal. It showcases large, blue gems that appear to be the focal point, possibly imitating sapphires or aquamarines, surrounded by intricate settings of smaller clear stones resembling diamonds. The overall design is modern with a geometric flair, emphasizing symmetry and bold color contrast. The necklace is elegant and likely designed for formal occasions."
BGSER-1000,bgser-1000,Elegant - Silver Earrings. set with 2.95ct diamonds (0 pcs) and 13.35ct colour stones (0 pcs). Total weight: 13.42g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1000,,Title,Default Title,,,,,,,,1433.33,,,TRUE,,,,,,shopify,1,DENY,13.42,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1000.jpg,1,BGSER-1000,,FALSE,BGSER-1000 | BG Jewels,Elegant - Silver Earrings. set with 2.95ct diamonds (0 pcs) and 13.35ct colour stones (0 pcs). Total weight: 13.42g.,-,Apparel & Accessories > Jewelry,,,BGSER-1000,,,New,FALSE,,,,,,"This image showcases a pair of chandelier-style earrings in silver-toned metal. They feature prominent pink stones, possibly sapphires or rubellites, surrounded by small clear stones, likely diamonds or cubic zirconia. The design combines elements of both traditional and contemporary styles with its ornate, cascading drops. The structure and arrangement of the stones add a luxurious and elegant touch to the overall design."
BGSER-1001,bgser-1001,Elegant - Silver Earrings. set with 5.38ct diamonds (0 pcs) and 24.10ct colour stones (0 pcs). Total weight: 31.03g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1001,,Title,Default Title,,,,,,,,2123.33,,,TRUE,,,,,,shopify,1,DENY,31.03,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1001.jpg,1,BGSER-1001,,FALSE,BGSER-1001 | BG Jewels,Elegant - Silver Earrings. set with 5.38ct diamonds (0 pcs) and 24.10ct colour stones (0 pcs). Total weight: 31.03g.,-,Apparel & Accessories > Jewelry,,,BGSER-1001,,,New,FALSE,,,,,,"This is an earring featuring a modern and elegant design. It is crafted with silver-toned metal and adorned with a mix of vibrant gemstones, including purple amethysts and green peridots, each surrounded by sparkling clear stones, possibly diamonds or diamond-like accents. The design is comprised of a large square-shaped top with cascading teardrop-shaped and rectangular gems, creating a striking and luxurious effect."
BGSER-1002,bgser-1002,Elegant - Silver Earrings. set with 1.18ct diamonds (0 pcs) and 11.15ct colour stones (0 pcs). Total weight: 8.12g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1002,,Title,Default Title,,,,,,,,776.67,,,TRUE,,,,,,shopify,1,DENY,8.12,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1002.jpg,1,BGSER-1002,,FALSE,BGSER-1002 | BG Jewels,Elegant - Silver Earrings. set with 1.18ct diamonds (0 pcs) and 11.15ct colour stones (0 pcs). Total weight: 8.12g.,-,Apparel & Accessories > Jewelry,,,BGSER-1002,,,New,FALSE,,,,,,"The image features a pair of statement earrings. They are crafted from silver-toned metal and adorned with large pear-shaped blue gemstones, likely blue topaz or aquamarine. Surrounding each blue stone is a border of clear round-cut diamonds, adding a touch of sparkle to the design. The overall style is modern and elegant, making these earrings suitable for both formal occasions and upscale events."
BGSER-1003,bgser-1003,Elegant - Silver Earrings. set with 0.48ct diamonds (0 pcs) and 6.50ct colour stones (0 pcs). Total weight: 7.63g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1003,,Title,Default Title,,,,,,,,506.67,,,TRUE,,,,,,shopify,1,DENY,7.63,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1003.jpg,1,BGSER-1003,,FALSE,BGSER-1003 | BG Jewels,Elegant - Silver Earrings. set with 0.48ct diamonds (0 pcs) and 6.50ct colour stones (0 pcs). Total weight: 7.63g.,-,Apparel & Accessories > Jewelry,,,BGSER-1003,,,New,FALSE,,,,,,"These are a pair of square-shaped earrings featuring a modern design style. The center showcases a prominent purple stone, likely an amethyst, surrounded by a border of smaller gems, potentially giving a green appearance, which might include emeralds or similar stones. The metal appears to be gold, adding a luxurious touch. The combination of vibrant colors and geometric shape gives these earrings a striking and contemporary aesthetic."
BGSER-1004,bgser-1004,Elegant - Silver Earrings. set with 2.21ct diamonds (0 pcs) and 20.10ct colour stones (0 pcs). Total weight: 22.68g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1004,,Title,Default Title,,,,,,,,1216.67,,,TRUE,,,,,,shopify,1,DENY,22.68,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1004.jpg,1,BGSER-1004,,FALSE,BGSER-1004 | BG Jewels,Elegant - Silver Earrings. set with 2.21ct diamonds (0 pcs) and 20.10ct colour stones (0 pcs). Total weight: 22.68g.,-,Apparel & Accessories > Jewelry,,,BGSER-1004,,,New,FALSE,,,,,,"This image features a pair of drop earrings in a modern design. The earrings are crafted from a silver-colored metal and showcase clear stones, likely diamonds or cubic zirconia, accompanied by green stones resembling emeralds. The earrings have a tiered design with multiple circular elements, each adorned with stones, creating a cascading effect. This combination gives them an elegant and eye-catching appearance."
BGSER-1005,bgser-1005,Elegant - Silver Earrings. set with 2.58ct diamonds (0 pcs) and 21.10ct colour stones (0 pcs). Total weight: 25.12g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1005,,Title,Default Title,,,,,,,,1383.33,,,TRUE,,,,,,shopify,1,DENY,25.12,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1005.jpg,1,BGSER-1005,,FALSE,BGSER-1005 | BG Jewels,Elegant - Silver Earrings. set with 2.58ct diamonds (0 pcs) and 21.10ct colour stones (0 pcs). Total weight: 25.12g.,-,Apparel & Accessories > Jewelry,,,BGSER-1005,,,New,FALSE,,,,,,"These earrings feature a striking modern design with a hoop style. The metal appears to be silver, accented with vibrant blue stones, likely sapphires, set around the hoops. Each earring is further embellished with smaller clear stones, possibly diamonds, creating a dazzling contrast. The combination of different sizes of stones and the concentric hoop design adds a dynamic and elegant touch."
BGSER-1006,bgser-1006,Elegant - Silver Earrings. set with 1.28ct diamonds (0 pcs) and 29.75ct colour stones (0 pcs). Total weight: 13.29g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1006,,Title,Default Title,,,,,,,,720.0,,,TRUE,,,,,,shopify,1,DENY,13.29,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1006.jpg,1,BGSER-1006,,FALSE,BGSER-1006 | BG Jewels,Elegant - Silver Earrings. set with 1.28ct diamonds (0 pcs) and 29.75ct colour stones (0 pcs). Total weight: 13.29g.,-,Apparel & Accessories > Jewelry,,,BGSER-1006,,,New,FALSE,,,,,,"This image shows a pair of earrings featuring a modern design. The earrings have a distinct silver metal setting that highlights a prominent reddish-pink stone, likely a ruby or similar gem, cut in a stylized form. The intricate border around the stones is adorned with small, clear gemstones that could be diamonds or cubic zirconia. The overall style combines contemporary aesthetics with a touch of elegance."
BGSER-1007,bgser-1007,Elegant - Silver Earrings. set with 0.57ct diamonds (0 pcs) and 10.15ct colour stones (0 pcs). Total weight: 11.69g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1007,,Title,Default Title,,,,,,,,366.67,,,TRUE,,,,,,shopify,1,DENY,11.69,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1007.jpg,1,BGSER-1007,,FALSE,BGSER-1007 | BG Jewels,Elegant - Silver Earrings. set with 0.57ct diamonds (0 pcs) and 10.15ct colour stones (0 pcs). Total weight: 11.69g.,-,Apparel & Accessories > Jewelry,,,BGSER-1007,,,New,FALSE,,,,,,"These are a pair of earrings featuring a modern design. The earrings are crafted from a silver-colored metal and showcase large, faceted amethyst stones at the center. Surrounding the amethyst, there is a vibrant blue accent that adds a striking contrast, further encircled by a border of small, sparkling diamonds. The combination of colors and the sleek design give these earrings a contemporary and eye-catching look."
BGSER-1008,bgser-1008,Elegant - Silver Earrings. set with 1.52ct diamonds (0 pcs) and 25.80ct colour stones (0 pcs). Total weight: 19.58g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1008,,Title,Default Title,,,,,,,,1000.0,,,TRUE,,,,,,shopify,1,DENY,19.58,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1008.jpg,1,BGSER-1008,,FALSE,BGSER-1008 | BG Jewels,Elegant - Silver Earrings. set with 1.52ct diamonds (0 pcs) and 25.80ct colour stones (0 pcs). Total weight: 19.58g.,-,Apparel & Accessories > Jewelry,,,BGSER-1008,,,New,FALSE,,,,,,"These are statement chandelier earrings featuring a modern design. They are crafted with a silver-colored metal and adorned with vibrant pink stones, possibly rubies or similar gemstones. The earrings have a tiered structure, with the stones arranged in a cascading pattern, enhancing their elegant appeal. The combination of the bold pink stones with the silver setting creates a striking contrast."
BGSER-1009,bgser-1009,Elegant - Silver Earrings. set with 0.74ct diamonds (0 pcs) and 18.18ct colour stones (0 pcs). Total weight: 11.98g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1009,,Title,Default Title,,,,,,,,593.33,,,TRUE,,,,,,shopify,1,DENY,11.98,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1009.jpg,1,BGSER-1009,,FALSE,BGSER-1009 | BG Jewels,Elegant - Silver Earrings. set with 0.74ct diamonds (0 pcs) and 18.18ct colour stones (0 pcs). Total weight: 11.98g.,-,Apparel & Accessories > Jewelry,,,BGSER-1009,,,New,FALSE,,,,,,"This image features a pair of earrings made of gold-toned metal. Each earring showcases a large, oval blue gemstone, likely a topaz or aquamarine, at the center. Surrounding the central stone is a halo of smaller clear stones, possibly diamonds or cubic zirconia, adding sparkle. The design is modern and elegant, displaying a combination of bold color and classic shimmer."
